dataset_key,dataset_label,algorithm,algorithm_label,metric,n_splits,mean,std,min,max,metric_label,dataset_short
macaque_retina_gse118480_bipolar_raw_counts,Macaque retina,scdeepcluster,scDeepCluster,RareACC,2,0.5626137303555,0.2341816006510819,0.397022332506,0.728205128205,Rare ACC,Macaque retina
macaque_retina_gse118480_bipolar_raw_counts,Macaque retina,scdeepcluster,scDeepCluster,UltraRareACC,2,0.4262295081965,0.6027795511751046,0.0,0.852459016393,Ultra Rare ACC,Macaque retina
macaque_retina_gse118480_bipolar_raw_counts,Macaque retina,scaide,scAIDE,ACC,2,0.7849291104666714,0.05533361236142003,0.7458023379383635,0.8240558829949792,ACC,Macaque retina
macaque_retina_gse118480_bipolar_raw_counts,Macaque retina,scaide,scAIDE,ARI,2,0.8076257331702935,0.08359003119551402,0.7485186552723505,0.8667328110682365,ARI,Macaque retina
macaque_retina_gse118480_bipolar_raw_counts,Macaque retina,scaide,scAIDE,BalancedRareACC,2,0.375896257226784,0.018880317926630374,0.3625458563899057,0.38924665806366227,Balanced Rare ACC,Macaque retina
macaque_retina_gse118480_bipolar_raw_counts,Macaque retina,scaide,scAIDE,RareACC,2,0.522870140612076,0.06919001837416752,0.4739454094292804,0.5717948717948718,Rare ACC,Macaque retina
macaque_retina_gse118480_bipolar_raw_counts,Macaque retina,scaide,scAIDE,UltraRareACC,2,0.22950819672131145,0.32457360447907097,0.0,0.4590163934426229,Ultra Rare ACC,Macaque retina
macaque_retina_gse118480_bipolar_raw_counts,Macaque retina,pca_harmony,PCA+Harmony,ACC,2,0.9731792199031206,0.0006587951886937719,0.9727133813577822,0.973645058448459,ACC,Macaque retina
macaque_retina_gse118480_bipolar_raw_counts,Macaque retina,pca_harmony,PCA+Harmony,ARI,2,0.9585883954489232,0.004747072596322959,0.9552317082252784,0.961945082672568,ARI,Macaque retina
macaque_retina_gse118480_bipolar_raw_counts,Macaque retina,pca_harmony,PCA+Harmony,BalancedRareACC,2,0.8787415652838227,0.015265893716085808,0.8679469483163054,0.8895361822513401,Balanced Rare ACC,Macaque retina
macaque_retina_gse118480_bipolar_raw_counts,Macaque retina,pca_harmony,PCA+Harmony,RareACC,2,0.9213813068651778,0.07129554725114982,0.8709677419354839,0.9717948717948718,Rare ACC,Macaque retina
macaque_retina_gse118480_bipolar_raw_counts,Macaque retina,pca_harmony,PCA+Harmony,UltraRareACC,2,0.7141393442622951,0.12606206959678204,0.625,0.8032786885245902,Ultra Rare ACC,Macaque retina
macaque_retina_gse118480_bipolar_raw_counts,Macaque retina,scvi,scVI,ACC,2,0.9379135648073722,0.04031235374620915,0.9094084261078368,0.9664187035069076,ACC,Macaque retina
macaque_retina_gse118480_bipolar_raw_counts,Macaque retina,scvi,scVI,ARI,2,0.9206102773078744,0.06127386226520712,0.8772831137906558,0.9639374408250928,ARI,Macaque retina
macaque_retina_gse118480_bipolar_raw_counts,Macaque retina,scvi,scVI,BalancedRareACC,2,0.7488395919028337,0.023164923134991213,0.7324595176684162,0.765219666137251,Balanced Rare ACC,Macaque retina
macaque_retina_gse118480_bipolar_raw_counts,Macaque retina,scvi,scVI,RareACC,2,0.862944582299421,0.14305898980829568,0.7617866004962779,0.964102564102564,Rare ACC,Macaque retina
macaque_retina_gse118480_bipolar_raw_counts,Macaque retina,scvi,scVI,UltraRareACC,2,0.36577868852459017,0.3405124868418825,0.125,0.6065573770491803,Ultra Rare ACC,Macaque retina
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,scraw,scRAW,ACC,2,0.850658494548452,0.049386377962638076,0.8157370517928287,0.8855799373040752,ACC,Pancreas 4 batches
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,scraw,scRAW,ARI,2,0.8255501920709855,0.017674588577658377,0.8130523706330409,0.83804801350893,ARI,Pancreas 4 batches
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,scraw,scRAW,BalancedRareACC,2,0.5233670634920635,0.11161343823514798,0.4444444444444444,0.6022896825396825,Balanced Rare ACC,Pancreas 4 batches
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,scraw,scRAW,RareACC,2,0.8789887088856161,0.09823820278634898,0.8095238095238095,0.9484536082474226,Rare ACC,Pancreas 4 batches
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,scraw,scRAW,UltraRareACC,2,0.38636363636363635,0.16070608663330627,0.2727272727272727,0.5,Ultra Rare ACC,Pancreas 4 batches
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,scname,scNAME,ACC,2,0.7805158675645,0.017801527359669292,0.767928286853,0.793103448276,ACC,Pancreas 4 batches
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,scname,scNAME,ARI,2,0.7140136135805,0.053967557008101325,0.675852788056,0.752174439105,ARI,Pancreas 4 batches
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,scname,scNAME,BalancedRareACC,2,0.41343562610229273,0.10455203546306067,0.3395061728395061,0.48736507936507933,Balanced Rare ACC,Pancreas 4 batches
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,scname,scNAME,RareACC,2,0.705645557192,0.09553057740960763,0.638095238095,0.773195876289,Rare ACC,Pancreas 4 batches
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,scname,scNAME,UltraRareACC,2,0.3863636363635,0.16070608663349914,0.272727272727,0.5,Ultra Rare ACC,Pancreas 4 batches
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,sc_mae,scMAE,ACC,2,0.7670353070475,0.11001489623527884,0.689243027888,0.844827586207,ACC,Pancreas 4 batches
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,sc_mae,scMAE,ARI,2,0.688458603616,0.13316410620330132,0.594297361109,0.782619846123,ARI,Pancreas 4 batches
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,sc_mae,scMAE,BalancedRareACC,2,0.4697231040564374,0.05076453022042257,0.4338271604938272,0.5056190476190476,Balanced Rare ACC,Pancreas 4 batches
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,sc_mae,scMAE,RareACC,2,0.8730486008835,0.06290022030034267,0.828571428571,0.917525773196,Rare ACC,Pancreas 4 batches
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,sc_mae,scMAE,UltraRareACC,2,0.340909090909,0.22498852128675734,0.181818181818,0.5,Ultra Rare ACC,Pancreas 4 batches
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,scdeepcluster,scDeepCluster,ACC,2,0.6838180194579999,0.26981799084411007,0.493027888446,0.87460815047,ACC,Pancreas 4 batches
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,scdeepcluster,scDeepCluster,ARI,2,0.5528077494785,0.3674342106103436,0.292992527516,0.812622971441,ARI,Pancreas 4 batches
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,scdeepcluster,scDeepCluster,BalancedRareACC,2,0.26603703703703707,0.19290920556370778,0.12962962962962965,0.4024444444444445,Balanced Rare ACC,Pancreas 4 batches
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,scdeepcluster,scDeepCluster,RareACC,2,0.35395189003455,0.4422454782680838,0.0412371134021,0.666666666667,Rare ACC,Pancreas 4 batches
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,scdeepcluster,scDeepCluster,UltraRareACC,2,0.05,0.07071067811865477,0.0,0.1,Ultra Rare ACC,Pancreas 4 batches
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,scaide,scAIDE,ACC,2,0.8242406549351184,0.04019749580069528,0.795816733067729,0.8526645768025078,ACC,Pancreas 4 batches
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,scaide,scAIDE,ARI,2,0.7543780550995317,0.06874527111999676,0.7057678077160743,0.8029883024829891,ARI,Pancreas 4 batches
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,scaide,scAIDE,BalancedRareACC,2,0.4872222222222222,0.06049691350151577,0.4444444444444444,0.53,Balanced Rare ACC,Pancreas 4 batches
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,scaide,scAIDE,RareACC,2,0.8551791850760923,0.1319099542714227,0.7619047619047619,0.9484536082474226,Rare ACC,Pancreas 4 batches
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,scaide,scAIDE,UltraRareACC,2,0.29545454545454547,0.2892709559399513,0.0909090909090909,0.5,Ultra Rare ACC,Pancreas 4 batches
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,pca_harmony,PCA+Harmony,ACC,2,0.8747252369831022,0.05525030660802985,0.8356573705179283,0.913793103448276,ACC,Pancreas 4 batches
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,pca_harmony,PCA+Harmony,ARI,2,0.8200135996502954,0.11306175181045841,0.7400668682522898,0.899960331048301,ARI,Pancreas 4 batches
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,pca_harmony,PCA+Harmony,BalancedRareACC,2,0.5124303350970018,0.11360599530682489,0.43209876543209874,0.5927619047619047,Balanced Rare ACC,Pancreas 4 batches
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,pca_harmony,PCA+Harmony,RareACC,2,0.8877270495827196,0.05672128033671176,0.8476190476190476,0.9278350515463918,Rare ACC,Pancreas 4 batches
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,pca_harmony,PCA+Harmony,UltraRareACC,2,0.3409090909090909,0.22498852128662877,0.1818181818181818,0.5,Ultra Rare ACC,Pancreas 4 batches
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,scvi,scVI,ACC,2,0.5663927362649714,0.20472529195402148,0.4216300940438871,0.7111553784860558,ACC,Pancreas 4 batches
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,scvi,scVI,ARI,2,0.31529685160811083,0.1855999295405794,0.1840578828422217,0.4465358203739999,ARI,Pancreas 4 batches
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,scvi,scVI,BalancedRareACC,2,0.2613244569757728,0.13088903912914718,0.1687719298245614,0.3538769841269841,Balanced Rare ACC,Pancreas 4 batches
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,scvi,scVI,RareACC,2,0.4502700049091801,0.1848127885634355,0.3195876288659793,0.580952380952381,Rare ACC,Pancreas 4 batches
pancreas_raw_counts_four_batches_celseq_celseq2_fluidigmc1_smartseq2,Pancreas 4 batches,scvi,scVI,UltraRareACC,2,0.19545454545454544,0.14784959970264175,0.0909090909090909,0.3,Ultra Rare ACC,Pancreas 4 batches
